Removed Pin From Net: NetName=GND Pin=C13-1
Removed Pin From Net: NetName=+5V_D Pin=C13-2
Removed Pin From Net: NetName=+5V_D Pin=C14-1
Removed Pin From Net: NetName=GND Pin=C14-2
Removed Pin From Net: NetName=SVBP1_PCB Pin=DD3-1
Removed Pin From Net: NetName=SVBP1 Pin=DD3-2
Removed Pin From Net: NetName=SVBP2_PCB Pin=DD3-3
Removed Pin From Net: NetName=SVBP2 Pin=DD3-4
Removed Pin From Net: NetName=GND Pin=DD3-7
Removed Pin From Net: NetName=+5V_D Pin=DD3-14
Removed Pin From Net: NetName=RS485_PC_EN Pin=DD8-92
Removed Pin From Net: NetName=UIM_OUT1_CP Pin=DD8-138
Removed Pin From Net: NetName=RS485_PC_DI Pin=DD16-4
Removed Pin From Net: NetName=RS485_PC_DI Pin=DD16-4
Removed Pin From Net: NetName=SVBP1_PCB Pin=R18-1
Removed Pin From Net: NetName=+5V_D Pin=R18-2
Removed Pin From Net: NetName=SVBP2_PCB Pin=R19-1
Removed Pin From Net: NetName=+5V_D Pin=R19-2
Removed Pin From Net: NetName=UIM_IN1_PCB Pin=R32-1
Removed Pin From Net: NetName=UIM_IN2_PCB Pin=R33-1
Removed Pin From Net: NetName=RS485_PC_RO Pin=R61-2
Removed Pin From Net: NetName=RS485_PC_RO Pin=R63-1
Removed Pin From Net: NetName=RS485_PC_DI Pin=R67-2
Change Component Footprint: Designator=R32 Old Footprint=Res0402 New Footprint=Res0805
Change Component Footprint: Designator=R33 Old Footprint=Res0402 New Footprint=Res0805
Change Component Comment : Designator=R32 Old Comment=Resistor0062 New Comment=Resistor0125
Change Component Comment : Designator=R33 Old Comment=Resistor0062 New Comment=Resistor0125
Change Component Designator: OldDesignator=C16 NewDesignator=C13
Change Component Designator: OldDesignator=DD10 NewDesignator=DD11
Change Component Designator: OldDesignator=DD11 NewDesignator=DD12
Change Component Designator: OldDesignator=DD12 NewDesignator=DD13
Change Component Designator: OldDesignator=DD13 NewDesignator=DD14
Change Component Designator: OldDesignator=DD14 NewDesignator=DD15
Change Component Designator: OldDesignator=DD15 NewDesignator=DD16
Change Component Designator: OldDesignator=DD16 NewDesignator=DD17
Change Component Designator: OldDesignator=R9 NewDesignator=R11
Change Component Designator: OldDesignator=R10 NewDesignator=R12
Change Component Designator: OldDesignator=R11 NewDesignator=R13
Change Component Designator: OldDesignator=R12 NewDesignator=R14
Change Component Designator: OldDesignator=R13 NewDesignator=R15
Change Component Designator: OldDesignator=R14 NewDesignator=R16
Change Component Designator: OldDesignator=R15 NewDesignator=R17
Change Component Designator: OldDesignator=R16 NewDesignator=R18
Change Component Designator: OldDesignator=R17 NewDesignator=R19
Change Component Designator: OldDesignator=R20 NewDesignator=R24
Change Component Designator: OldDesignator=R21 NewDesignator=R25
Change Component Designator: OldDesignator=R22 NewDesignator=R26
Change Component Designator: OldDesignator=R23 NewDesignator=R27
Change Component Designator: OldDesignator=R24 NewDesignator=R28
Change Component Designator: OldDesignator=R25 NewDesignator=R29
Change Component Designator: OldDesignator=R26 NewDesignator=R30
Change Component Designator: OldDesignator=R27 NewDesignator=R31
Change Component Designator: OldDesignator=R28 NewDesignator=R9
Change Component Designator: OldDesignator=R29 NewDesignator=R10
Change Component Designator: OldDesignator=R30 NewDesignator=R20
Change Component Designator: OldDesignator=R31 NewDesignator=R21
Change Component Designator: OldDesignator=R34 NewDesignator=R131
Change Component Designator: OldDesignator=R35 NewDesignator=R132
Change Component Designator: OldDesignator=R36 NewDesignator=R40
Change Component Designator: OldDesignator=R37 NewDesignator=R41
Change Component Designator: OldDesignator=R38 NewDesignator=R46
Change Component Designator: OldDesignator=R39 NewDesignator=R47
Change Component Designator: OldDesignator=R40 NewDesignator=R42
Change Component Designator: OldDesignator=R41 NewDesignator=R49
Change Component Designator: OldDesignator=R42 NewDesignator=R115
Change Component Designator: OldDesignator=R43 NewDesignator=R116
Change Component Designator: OldDesignator=R44 NewDesignator=R43
Change Component Designator: OldDesignator=R45 NewDesignator=R44
Change Component Designator: OldDesignator=R46 NewDesignator=R45
Change Component Designator: OldDesignator=R47 NewDesignator=R48
Change Component Designator: OldDesignator=R48 NewDesignator=R50
Change Component Designator: OldDesignator=R49 NewDesignator=R51
Change Component Designator: OldDesignator=R50 NewDesignator=R52
Change Component Designator: OldDesignator=R51 NewDesignator=R53
Change Component Designator: OldDesignator=R52 NewDesignator=R54
Change Component Designator: OldDesignator=R53 NewDesignator=R55
Change Component Designator: OldDesignator=R54 NewDesignator=R56
Change Component Designator: OldDesignator=R55 NewDesignator=R57
Change Component Designator: OldDesignator=R56 NewDesignator=R58
Change Component Designator: OldDesignator=R57 NewDesignator=R59
Change Component Designator: OldDesignator=R58 NewDesignator=R60
Change Component Designator: OldDesignator=R59 NewDesignator=R61
Change Component Designator: OldDesignator=R60 NewDesignator=R62
Change Component Designator: OldDesignator=R61 NewDesignator=R63
Change Component Designator: OldDesignator=R62 NewDesignator=R65
Change Component Designator: OldDesignator=R63 NewDesignator=R66
Change Component Designator: OldDesignator=R64 NewDesignator=R67
Change Component Designator: OldDesignator=R65 NewDesignator=R68
Change Component Designator: OldDesignator=R66 NewDesignator=R71
Change Component Designator: OldDesignator=R67 NewDesignator=R72
Change Component Designator: OldDesignator=R68 NewDesignator=R73
Change Component Designator: OldDesignator=R69 NewDesignator=R74
Change Component Designator: OldDesignator=R70 NewDesignator=R64
Change Component Designator: OldDesignator=R71 NewDesignator=R75
Change Component Designator: OldDesignator=R72 NewDesignator=R76
Change Component Designator: OldDesignator=R73 NewDesignator=R77
Change Component Designator: OldDesignator=R74 NewDesignator=R78
Change Component Designator: OldDesignator=R75 NewDesignator=R79
Change Component Designator: OldDesignator=R76 NewDesignator=R80
Change Component Designator: OldDesignator=R77 NewDesignator=R69
Change Component Designator: OldDesignator=R78 NewDesignator=R70
Change Component Designator: OldDesignator=R79 NewDesignator=R81
Change Component Designator: OldDesignator=R80 NewDesignator=R82
Change Component Designator: OldDesignator=R81 NewDesignator=R83
Change Component Designator: OldDesignator=R82 NewDesignator=R84
Change Component Designator: OldDesignator=R83 NewDesignator=R85
Change Component Designator: OldDesignator=R84 NewDesignator=R86
Change Component Designator: OldDesignator=R85 NewDesignator=R87
Change Component Designator: OldDesignator=R86 NewDesignator=R88
Change Component Designator: OldDesignator=R87 NewDesignator=R89
Change Component Designator: OldDesignator=R88 NewDesignator=R90
Change Component Designator: OldDesignator=R89 NewDesignator=R91
Change Component Designator: OldDesignator=R90 NewDesignator=R92
Change Component Designator: OldDesignator=R91 NewDesignator=R93
Change Component Designator: OldDesignator=R92 NewDesignator=R94
Change Component Designator: OldDesignator=R93 NewDesignator=R95
Change Component Designator: OldDesignator=R94 NewDesignator=R96
Change Component Designator: OldDesignator=R95 NewDesignator=R97
Change Component Designator: OldDesignator=R96 NewDesignator=R98
Change Component Designator: OldDesignator=R97 NewDesignator=R99
Change Component Designator: OldDesignator=R98 NewDesignator=R100
Change Component Designator: OldDesignator=R99 NewDesignator=R101
Change Component Designator: OldDesignator=R100 NewDesignator=R102
Change Component Designator: OldDesignator=R101 NewDesignator=R103
Change Component Designator: OldDesignator=R102 NewDesignator=R104
Change Component Designator: OldDesignator=R103 NewDesignator=R105
Change Component Designator: OldDesignator=R104 NewDesignator=R106
Change Component Designator: OldDesignator=R105 NewDesignator=R107
Change Component Designator: OldDesignator=R106 NewDesignator=R108
Change Component Designator: OldDesignator=R107 NewDesignator=R109
Change Component Designator: OldDesignator=R108 NewDesignator=R110
Change Component Designator: OldDesignator=R109 NewDesignator=R111
Change Component Designator: OldDesignator=R110 NewDesignator=R112
Change Component Designator: OldDesignator=R111 NewDesignator=R113
Change Component Designator: OldDesignator=R112 NewDesignator=R114
Change Component Designator: OldDesignator=R113 NewDesignator=R117
Change Component Designator: OldDesignator=R114 NewDesignator=R118
Change Component Designator: OldDesignator=R115 NewDesignator=R119
Change Component Designator: OldDesignator=R116 NewDesignator=R120
Change Component Designator: OldDesignator=R117 NewDesignator=R121
Change Component Designator: OldDesignator=R118 NewDesignator=R122
Change Component Designator: OldDesignator=R119 NewDesignator=R123
Change Component Designator: OldDesignator=R120 NewDesignator=R124
Change Component Designator: OldDesignator=R121 NewDesignator=R125
Change Component Designator: OldDesignator=R122 NewDesignator=R126
Change Component Designator: OldDesignator=R123 NewDesignator=R127
Change Component Designator: OldDesignator=R124 NewDesignator=R128
Change Component Designator: OldDesignator=R125 NewDesignator=R129
Change Component Designator: OldDesignator=R126 NewDesignator=R130
Change Component Designator: OldDesignator=XP5 NewDesignator=XP8
Change Component Designator: OldDesignator=XP6 NewDesignator=XP9
Change Component Designator: OldDesignator=XP7 NewDesignator=XP10
Change Component Designator: OldDesignator=XP8 NewDesignator=XP5
Change Component Designator: OldDesignator=XP9 NewDesignator=XP6
Change Component Designator: OldDesignator=XP10 NewDesignator=XP7
Change component parameters: Designator = "XP3" ("XP3"); Footprint = "PLD-4"; UniqueID = "\YVXBUBER" ("\YVXBUBER")
Change component parameters (AddParameter): Name = "Alternative"; Value = "PLD-4"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Alternative2"; Value = "ÑÍÏ346-4ÂÏ22-2 ÐÞÌÊ.430420.019ÒÓ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Alternative3"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "CardKRR"; Value = "75"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "ÑÍÏ346"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "\\192.168.0.101\U_Base\PDF\X\ÑÍÏ346.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn01Name"; Value = "RS485_A_PC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn02Name"; Value = "RS485_B_PC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn03Name"; Value = "RS485_B_PC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn04Name"; Value = "RS485_A_PC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn05Name"; Value = "5"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn06Name"; Value = "6"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn07Name"; Value = "7"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn08Name"; Value = "8"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn09Name"; Value = "9"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn10Name"; Value = "10"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn11Name"; Value = "11"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn12Name"; Value = "12"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn13Name"; Value = "13"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn14Name"; Value = "14"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn15Name"; Value = "15"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn16Name"; Value = "16"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn17Name"; Value = "17"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn18Name"; Value = "18"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn19Name"; Value = "19"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn20Name"; Value = "20"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn21Name"; Value = "21"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn22Name"; Value = "22"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn23Name"; Value = "23"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn24Name"; Value = "24"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn25Name"; Value = "25"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn26Name"; Value = "26"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn27Name"; Value = "27"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn28Name"; Value = "28"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn29Name"; Value = "29"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn30Name"; Value = "30"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn31Name"; Value = "31"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn32Name"; Value = "32"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn33Name"; Value = "33"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn34Name"; Value = "34"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn35Name"; Value = "35"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn36Name"; Value = "36"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn37Name"; Value = "37"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn38Name"; Value = "38"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn39Name"; Value = "39"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Conn40Name"; Value = "40"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "CurrentFact"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "CurrentLimit"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DataSheet"; Value = "#\\192.168.0.101\U_Base\PDF\X\ÑÍÏ346.pdf#"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeliveryTime"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Group"; Value = "Ñîåäèíèòåëè"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HelpURL"; Value = "\\192.168.0.101\U_Base\PDF\X\ÑÍÏ346.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "key"; Value = "42"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "ÀÎ «Êàðà÷åâñêèé çàâîä Ýëåêòðîäåòàëü»"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ManufacturerPartNumber"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ManufacturerTU"; Value = "ÐÞÌÊ.430420.011ÒÓ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mark"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mass"; Value = "0,00024"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MilitaryControl"; Value = "ÂÏ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Modify"; Value = "19.09.2018"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MountChoice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MountType"; Value = "ÐÌ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Name"; Value = "ÑÍÏ346-4ÂÏ22-2-Â"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = "PLD"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PartNumber"; Value = "Âèëêà ÑÍÏ346-4ÂÏ22-2-Â"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PowerFact"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PowerLimit"; Value = "250"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SolderName"; Value = "SNP346-4VP22-2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SolderTemperature"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tag"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "TemperatureRange"; Value = "îò ìèíóñ 60 äî 85"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Usage"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "4"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ViewControl"; Value = "Â, 10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "VoltageFact"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "VoltageLimit"; Value = "250"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "X_SORT_1"; Value = "700"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "X_SORT_2"; Value = "600"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "X_SORT_3"; Value = "1"; VariantName = "[No Variations]"
Change component parameters: Designator = "R32" ("R32"); Footprint = "Res0402"; UniqueID = "\ROSRFZXR" ("\ROSRFZXR")
Change component parameters (AddParameter): Name = "Alternative"; Value = "0805 100 êÎì, 0,125 Âò, ±5 %"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Alternative2"; Value = "Ð1-8Â-0,125-100 êÎì±5 %-Ò-À ÎÆ0.467.164ÒÓ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Alternative3"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "CardKRR"; Value = "68"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "Ð1-8Â"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "\\192.168.0.101\U_Base\PDF\R\Ð1-8Â.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "CurrentFact"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "CurrentLimit"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DataSheet"; Value = "#\\192.168.0.101\U_Base\PDF\R\Ð1-8Â.pdf#"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeliveryTime"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Group"; Value = "Ðåçèñòîðû"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HelpURL"; Value = "\\192.168.0.101\U_Base\PDF\R\Ð1-8Â.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "key"; Value = "2965"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "ÀÎ «ÍÏÎ «Ýðêîí»"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ManufacturerPartNumber"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ManufacturerTU"; Value = "ÎÆ0.467.164ÒÓ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mark"; Value = "104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mass"; Value = "0,006"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MilitaryControl"; Value = "ÂÏ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Modify"; Value = "28.06.2019"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MountChoice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MountType"; Value = "ÏÌ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Name"; Value = "Ð1-8Â"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = "0805 (2012)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PartNumber"; Value = "Ð1-8Â-0,125-100 êÎì±5 %-Ò-À"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PowerFact"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PowerLimit"; Value = "0,125"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SolderName"; Value = "R1-8B-0.125-100kOm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SolderTemperature"; Value = "255"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tag"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "TemperatureRange"; Value = "îò ìèíóñ 65 äî 155"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Usage"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "100ê"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ViewControl"; Value = "Â, 10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "VoltageFact"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "VoltageLimit"; Value = "150"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "X_SORT_1"; Value = "400"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "X_SORT_2"; Value = "100"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "X_SORT_3"; Value = "1"; VariantName = "[No Variations]"
Change component parameters: Designator = "R33" ("R33"); Footprint = "Res0402"; UniqueID = "\MMBUBPKY" ("\MMBUBPKY")
Change component parameters (AddParameter): Name = "Alternative"; Value = "0805 100 êÎì, 0,125 Âò, ±5 %"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Alternative2"; Value = "Ð1-8Â-0,125-100 êÎì±5 %-Ò-À ÎÆ0.467.164ÒÓ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Alternative3"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "CardKRR"; Value = "68"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "Ð1-8Â"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "\\192.168.0.101\U_Base\PDF\R\Ð1-8Â.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "CurrentFact"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "CurrentLimit"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DataSheet"; Value = "#\\192.168.0.101\U_Base\PDF\R\Ð1-8Â.pdf#"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "DeliveryTime"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Group"; Value = "Ðåçèñòîðû"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HelpURL"; Value = "\\192.168.0.101\U_Base\PDF\R\Ð1-8Â.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "key"; Value = "2965"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "ÀÎ «ÍÏÎ «Ýðêîí»"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ManufacturerPartNumber"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ManufacturerTU"; Value = "ÎÆ0.467.164ÒÓ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mark"; Value = "104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mass"; Value = "0,006"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MilitaryControl"; Value = "ÂÏ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Modify"; Value = "28.06.2019"; VariantName = "[No Variations]"
